Metric,Scenario,Simulation Number,Timestep Number,Value
Final good capital productivity,miningSiteExplorationProbability_0.25,0,52,2.21733514766008
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,52,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,52,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,52,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,52,0.016914697451185404
Material price,miningSiteExplorationProbability_0.25,0,52,0.1639328695599467
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,52,0.18617152487361266
Total ore reserves,miningSiteExplorationProbability_0.25,0,52,2832.4104081195105
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,52,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,52,17.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,52,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,52,13.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,52,4.7147147904541695
Total NPL balance,miningSiteExplorationProbability_0.25,0,52,113.42735966866903
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,52,0.43778292955643205
Total consumption budget,miningSiteExplorationProbability_0.25,0,53,9.83941044259938
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,53,0.048361178155124925
Final good output,miningSiteExplorationProbability_0.25,0,53,265.467154730053
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,53,0.9786934976770423
Final good capital productivity,miningSiteExplorationProbability_0.25,0,53,2.21733514766008
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,53,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,53,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,53,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,53,0.01691616262055088
Material price,miningSiteExplorationProbability_0.25,0,53,0.15691711325786406
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,53,
Total ore reserves,miningSiteExplorationProbability_0.25,0,53,2832.4104081195105
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,53,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,53,18.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,53,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,53,14.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,53,0.032137961065210184
Total NPL balance,miningSiteExplorationProbability_0.25,0,53,123.57470341235728
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,53,0.44061153727188984
Total consumption budget,miningSiteExplorationProbability_0.25,0,54,6.667380885670317
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,54,0.040787333156884896
Final good output,miningSiteExplorationProbability_0.25,0,54,246.16863438699198
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,54,0.9786934976770423
Final good capital productivity,miningSiteExplorationProbability_0.25,0,54,2.21733514766008
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,54,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,54,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,54,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,54,0.016826779578000245
Material price,miningSiteExplorationProbability_0.25,0,54,0.1713062592412505
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,54,0.14501651370166677
Total ore reserves,miningSiteExplorationProbability_0.25,0,54,2787.7332863808515
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,54,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,54,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,54,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,54,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,54,5.977082147879229
Total NPL balance,miningSiteExplorationProbability_0.25,0,54,138.2890760498454
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,54,0.4374474162846311
Total consumption budget,miningSiteExplorationProbability_0.25,0,55,10.248964630817074
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,55,0.039279597727971446
Final good output,miningSiteExplorationProbability_0.25,0,55,256.23191603339313
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,55,0.9786934976770423
Final good capital productivity,miningSiteExplorationProbability_0.25,0,55,2.21733514766008
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,55,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,55,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,55,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,55,0.016897216326649925
Material price,miningSiteExplorationProbability_0.25,0,55,0.1612514263629238
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,55,0.15903473187300085
Total ore reserves,miningSiteExplorationProbability_0.25,0,55,13213.179531231784
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,55,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,55,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,55,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,55,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,55,2.7780394660752714
Total NPL balance,miningSiteExplorationProbability_0.25,0,55,138.7564806759861
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,55,0.4411220371103088
Total consumption budget,miningSiteExplorationProbability_0.25,0,56,8.190253177198372
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,56,0.040667914578055374
Final good output,miningSiteExplorationProbability_0.25,0,56,256.2319160333932
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,56,0.9760417506817844
Final good capital productivity,miningSiteExplorationProbability_0.25,0,56,2.21733514766008
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,56,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,56,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,56,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,56,0.01689628224171532
Material price,miningSiteExplorationProbability_0.25,0,56,0.1979210105060286
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,56,0.32391536030255597
Total ore reserves,miningSiteExplorationProbability_0.25,0,56,13297.338642978575
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,56,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,56,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,56,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,56,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,56,17.98805669918837
Total NPL balance,miningSiteExplorationProbability_0.25,0,56,139.43207052770896
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,56,0.45210300628525335
Total consumption budget,miningSiteExplorationProbability_0.25,0,57,18.005215859598152
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,57,0.04212758515699806
Final good output,miningSiteExplorationProbability_0.25,0,57,227.8716546300634
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,57,0.9680901267406862
Final good capital productivity,miningSiteExplorationProbability_0.25,0,57,2.21733514766008
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,57,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,57,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,57,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,57,0.016951386223073246
Material price,miningSiteExplorationProbability_0.25,0,57,0.20173233331793822
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,57,0.2766144169102431
Total ore reserves,miningSiteExplorationProbability_0.25,0,57,13289.367370250293
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,57,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,57,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,57,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,57,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,57,2.1604088179819785
Total NPL balance,miningSiteExplorationProbability_0.25,0,57,139.43207052770896
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,57,0.44922043949128126
Total consumption budget,miningSiteExplorationProbability_0.25,0,58,8.561934538719129
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,58,0.045026812413207294
Final good output,miningSiteExplorationProbability_0.25,0,58,171.08829827733234
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,58,0.9801452028348934
Final good capital productivity,miningSiteExplorationProbability_0.25,0,58,2.21733514766008
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,58,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,58,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,58,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,58,0.02112994409199147
Material price,miningSiteExplorationProbability_0.25,0,58,0.2702949448541782
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,58,0.09640305067480213
Total ore reserves,miningSiteExplorationProbability_0.25,0,58,13249.795765351877
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,58,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,58,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,58,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,58,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,58,7.24718508847635
Total NPL balance,miningSiteExplorationProbability_0.25,0,58,140.08798033607496
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,58,0.45429824227634974
Total consumption budget,miningSiteExplorationProbability_0.25,0,59,11.665234767201893
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,59,0.05743910379646874
Final good output,miningSiteExplorationProbability_0.25,0,59,274.9665921430744
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,59,0.9801452028348934
Final good capital productivity,miningSiteExplorationProbability_0.25,0,59,2.21733514766008
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,59,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,59,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,59,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,59,0.01740560032069114
Material price,miningSiteExplorationProbability_0.25,0,59,0.025696336729583887
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,59,0.00991394369820122
Total ore reserves,miningSiteExplorationProbability_0.25,0,59,13239.197256134154
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,59,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,59,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,59,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,59,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,59,0.1922091025287564
Total NPL balance,miningSiteExplorationProbability_0.25,0,59,140.33834750699847
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,59,0.45527677639395764
Total consumption budget,miningSiteExplorationProbability_0.25,0,60,6.945460476933674
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,60,0.03731967666399681
Final good output,miningSiteExplorationProbability_0.25,0,60,274.96659214307437
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,60,0.976494675796255
Final good capital productivity,miningSiteExplorationProbability_0.25,0,60,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,60,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,60,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,60,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,60,0.01740681951967898
Material price,miningSiteExplorationProbability_0.25,0,60,0.25985806519537563
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,60,0.12818064614826583
Total ore reserves,miningSiteExplorationProbability_0.25,0,60,13196.139275002122
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,60,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,60,19.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,60,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,60,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,60,4.897305184608398
Total NPL balance,miningSiteExplorationProbability_0.25,0,60,140.4301359536488
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,60,0.4604285985773467
Total consumption budget,miningSiteExplorationProbability_0.25,0,61,9.988676225763784
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,61,0.04103841645331002
Final good output,miningSiteExplorationProbability_0.25,0,61,232.2625234546455
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,61,0.9744335833028028
Final good capital productivity,miningSiteExplorationProbability_0.25,0,61,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,61,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,61,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,61,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,61,0.017504658430592613
Material price,miningSiteExplorationProbability_0.25,0,61,0.026669972570983053
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,61,0.011378019677400788
Total ore reserves,miningSiteExplorationProbability_0.25,0,61,13313.106562928582
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,61,10.290376418019207
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,61,20.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,61,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,61,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,61,0.1443762554958661
Total NPL balance,miningSiteExplorationProbability_0.25,0,61,142.97321757703452
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,61,0.46136723670172514
Total consumption budget,miningSiteExplorationProbability_0.25,0,62,6.498938779859542
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,62,0.046790973615896785
Final good output,miningSiteExplorationProbability_0.25,0,62,213.5381730979868
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,62,0.9744335833028028
Final good capital productivity,miningSiteExplorationProbability_0.25,0,62,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,62,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,62,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,62,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,62,0.017530766377819643
Material price,miningSiteExplorationProbability_0.25,0,62,0.2218836951786499
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,62,0.04806592257538153
Total ore reserves,miningSiteExplorationProbability_0.25,0,62,13272.741926445178
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,62,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,62,21.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,62,5.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,62,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,62,1.848403194172917
Total NPL balance,miningSiteExplorationProbability_0.25,0,62,143.06188027447703
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,62,0.4622240080950975
Total consumption budget,miningSiteExplorationProbability_0.25,0,63,7.411053532359071
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,63,0.04635770212514496
Final good output,miningSiteExplorationProbability_0.25,0,63,213.53817309798677
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,63,0.9708488687795269
Final good capital productivity,miningSiteExplorationProbability_0.25,0,63,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,63,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,63,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,63,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,63,0.017529762635677622
Material price,miningSiteExplorationProbability_0.25,0,63,0.024778356145706084
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,63,0.014889222642450461
Total ore reserves,miningSiteExplorationProbability_0.25,0,63,13402.980582627402
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,63,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,63,21.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,63,5.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,63,15.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,63,0.14560320945354563
Total NPL balance,miningSiteExplorationProbability_0.25,0,63,143.21959977056088
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,63,0.46031582975263013
Total consumption budget,miningSiteExplorationProbability_0.25,0,64,5.937716014000145
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,64,0.04529000163272839
Final good output,miningSiteExplorationProbability_0.25,0,64,187.27938455942888
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,64,0.9708488687795269
Final good capital productivity,miningSiteExplorationProbability_0.25,0,64,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,64,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,64,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,64,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,64,0.01762869418024178
Material price,miningSiteExplorationProbability_0.25,0,64,0.06666267519957235
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,64,0.040726568611927576
Total ore reserves,miningSiteExplorationProbability_0.25,0,64,13372.160871458997
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,64,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,64,23.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,64,5.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,64,17.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,64,1.174282776805215
Total NPL balance,miningSiteExplorationProbability_0.25,0,64,156.1672944534541
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,64,0.45584376361532597
Total consumption budget,miningSiteExplorationProbability_0.25,0,65,6.550771653165874
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,65,0.04084276435962924
Final good output,miningSiteExplorationProbability_0.25,0,65,187.27938455942888
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,65,0.9681474165978301
Final good capital productivity,miningSiteExplorationProbability_0.25,0,65,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,65,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,65,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,65,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,65,0.017630672855377255
Material price,miningSiteExplorationProbability_0.25,0,65,0.05463394299011787
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,65,0.06521235869823916
Total ore reserves,miningSiteExplorationProbability_0.25,0,65,13346.610395999098
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,65,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,65,26.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,65,7.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,65,18.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,65,1.4285006308089259
Total NPL balance,miningSiteExplorationProbability_0.25,0,65,163.4591002571304
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,65,0.4537662104381348
Total consumption budget,miningSiteExplorationProbability_0.25,0,66,6.632881536024281
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,66,0.034695474935646085
Final good output,miningSiteExplorationProbability_0.25,0,66,171.39601661978372
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,66,0.9681474165978301
Final good capital productivity,miningSiteExplorationProbability_0.25,0,66,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,66,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,66,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,66,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,66,0.017541325457557294
Material price,miningSiteExplorationProbability_0.25,0,66,0.0737020676238363
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,66,0.3026488990750493
Total ore reserves,miningSiteExplorationProbability_0.25,0,66,13341.462626563938
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,66,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,66,27.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,66,7.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,66,19.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,66,1.52450699789482
Total NPL balance,miningSiteExplorationProbability_0.25,0,66,172.28241012918383
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,66,0.447726716615946
Total consumption budget,miningSiteExplorationProbability_0.25,0,67,6.68753584057592
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,67,0.030892584796953965
Final good output,miningSiteExplorationProbability_0.25,0,67,171.39601661978375
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,67,0.9681474165978301
Final good capital productivity,miningSiteExplorationProbability_0.25,0,67,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,67,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,67,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,67,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,67,0.017542633130883264
Material price,miningSiteExplorationProbability_0.25,0,67,0.3272110410669347
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,67,0.13610000914861445
Total ore reserves,miningSiteExplorationProbability_0.25,0,67,13304.774728362092
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,67,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,67,29.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,67,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,67,20.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,67,7.52997338830751
Total NPL balance,miningSiteExplorationProbability_0.25,0,67,177.33611192056415
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,67,0.451340557529061
Total consumption budget,miningSiteExplorationProbability_0.25,0,68,10.63789072820396
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,68,0.03086510437499452
Final good output,miningSiteExplorationProbability_0.25,0,68,171.39601661978375
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,68,0.9681474165978301
Final good capital productivity,miningSiteExplorationProbability_0.25,0,68,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,68,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,68,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,68,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,68,0.01754218185440992
Material price,miningSiteExplorationProbability_0.25,0,68,0.16353682098157207
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,68,0.14275161353417723
Total ore reserves,miningSiteExplorationProbability_0.25,0,68,13458.860466282747
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,68,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,68,30.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,68,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,68,21.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,68,3.5765613572231243
Total NPL balance,miningSiteExplorationProbability_0.25,0,68,179.45564696448182
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,68,0.4549522446765631
Total consumption budget,miningSiteExplorationProbability_0.25,0,69,8.547462708057296
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,69,0.03319724370527232
Final good output,miningSiteExplorationProbability_0.25,0,69,171.39601661978375
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,69,0.797143915223463
Final good capital productivity,miningSiteExplorationProbability_0.25,0,69,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,69,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,69,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,69,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,69,0.017539883715583172
Material price,miningSiteExplorationProbability_0.25,0,69,0.23064025698403226
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,69,0.15622245947354624
Total ore reserves,miningSiteExplorationProbability_0.25,0,69,13397.771943183168
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,69,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,69,30.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,69,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,69,21.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,69,9.142978808540787
Total NPL balance,miningSiteExplorationProbability_0.25,0,69,179.97996645361425
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,69,0.4725221060645387
Total consumption budget,miningSiteExplorationProbability_0.25,0,70,12.39536004704999
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,70,0.03540977083204233
Final good output,miningSiteExplorationProbability_0.25,0,70,208.16393067377982
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,70,0.7332959297382897
Final good capital productivity,miningSiteExplorationProbability_0.25,0,70,2.2338015631764585
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,70,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,70,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,70,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,70,0.018302264272117813
Material price,miningSiteExplorationProbability_0.25,0,70,0.17060498257845538
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,70,0.18944275176536038
Total ore reserves,miningSiteExplorationProbability_0.25,0,70,13330.650070134468
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,70,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,70,30.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,70,8.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,70,21.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,70,11.659637569023356
Total NPL balance,miningSiteExplorationProbability_0.25,0,70,180.78804815081855
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,70,0.4812148371047847
Total consumption budget,miningSiteExplorationProbability_0.25,0,71,14.742492251541773
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,71,0.03643355192086458
Final good output,miningSiteExplorationProbability_0.25,0,71,226.28873825172394
