Metric,Scenario,Simulation Number,Timestep Number,Value
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,161,43.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,161,14.50266265218365
Total NPL balance,miningSiteExplorationProbability_0.25,0,161,321.4865005358397
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,161,0.693720139851899
Total consumption budget,miningSiteExplorationProbability_0.25,0,162,16.65827501257111
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,162,0.03741179557638938
Final good output,miningSiteExplorationProbability_0.25,0,162,329.83020581742375
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,162,0.6633060249350323
Final good capital productivity,miningSiteExplorationProbability_0.25,0,162,2.6562175831158643
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,162,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,162,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,162,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,162,0.019846080476325672
Material price,miningSiteExplorationProbability_0.25,0,162,0.41642139708792947
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,162,0.3505580699194889
Total ore reserves,miningSiteExplorationProbability_0.25,0,162,13756.284359385654
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,162,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,162,46.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,162,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,162,43.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,162,26.728582875277937
Total NPL balance,miningSiteExplorationProbability_0.25,0,162,321.69843679619765
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,162,0.7356579773571896
Total consumption budget,miningSiteExplorationProbability_0.25,0,163,24.890181166862792
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,163,0.03623775805215472
Final good output,miningSiteExplorationProbability_0.25,0,163,332.6999380941785
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,163,0.5621766374345792
Final good capital productivity,miningSiteExplorationProbability_0.25,0,163,2.6562175831158643
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,163,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,163,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,163,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,163,0.01984370550608179
Material price,miningSiteExplorationProbability_0.25,0,163,0.6343947666313179
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,163,0.16276638240155478
Total ore reserves,miningSiteExplorationProbability_0.25,0,163,13729.87247136144
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,163,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,163,46.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,163,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,163,43.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,163,5.194983435085783
Total NPL balance,miningSiteExplorationProbability_0.25,0,163,321.69843679619765
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,163,0.7381356707218529
Total consumption budget,miningSiteExplorationProbability_0.25,0,164,12.905435507751278
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,164,0.04076210207263428
Final good output,miningSiteExplorationProbability_0.25,0,164,298.83549816092665
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,164,0.5164359665788016
Final good capital productivity,miningSiteExplorationProbability_0.25,0,164,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,164,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,164,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,164,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,164,0.020654167252179507
Material price,miningSiteExplorationProbability_0.25,0,164,0.1681228475985457
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,164,0.276621090465254
Total ore reserves,miningSiteExplorationProbability_0.25,0,164,13666.14870857215
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,164,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,164,47.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,164,3.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,164,44.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,164,16.732540918821574
Total NPL balance,miningSiteExplorationProbability_0.25,0,164,329.20545769017986
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,164,0.7474462552548212
Total consumption budget,miningSiteExplorationProbability_0.25,0,165,20.898892807915843
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,165,0.06270340443935547
Final good output,miningSiteExplorationProbability_0.25,0,165,325.30332194932964
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,165,0.48383911218431236
Final good capital productivity,miningSiteExplorationProbability_0.25,0,165,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,165,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,165,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,165,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,165,0.020717640383291453
Material price,miningSiteExplorationProbability_0.25,0,165,0.18048003845569258
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,165,0.21545397077605813
Total ore reserves,miningSiteExplorationProbability_0.25,0,165,13591.253314749805
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,165,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,165,49.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,165,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,165,45.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,165,15.235839575636758
Total NPL balance,miningSiteExplorationProbability_0.25,0,165,339.96669572656253
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,165,0.7556743090896829
Total consumption budget,miningSiteExplorationProbability_0.25,0,166,19.10439396680507
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,166,0.05516963901167715
Final good output,miningSiteExplorationProbability_0.25,0,166,347.21941916551873
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,166,0.4150405084507593
Final good capital productivity,miningSiteExplorationProbability_0.25,0,166,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,166,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,166,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,166,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,166,0.02123358066055994
Material price,miningSiteExplorationProbability_0.25,0,166,0.20888165704612857
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,166,0.26594361155717766
Total ore reserves,miningSiteExplorationProbability_0.25,0,166,13715.506380177754
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,166,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,166,49.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,166,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,166,45.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,166,11.895775365632312
Total NPL balance,miningSiteExplorationProbability_0.25,0,166,340.4515074302565
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,166,0.760934077790232
Total consumption budget,miningSiteExplorationProbability_0.25,0,167,16.752761063356886
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,167,0.05246192004158637
Final good output,miningSiteExplorationProbability_0.25,0,167,482.64903903377194
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,167,0.29565354131023286
Final good capital productivity,miningSiteExplorationProbability_0.25,0,167,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,167,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,167,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,167,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,167,0.02109498973459069
Material price,miningSiteExplorationProbability_0.25,0,167,0.22556029588259183
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,167,0.2881078840083736
Total ore reserves,miningSiteExplorationProbability_0.25,0,167,13696.970977276162
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,167,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,167,49.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,167,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,167,45.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,167,5.782970737234846
Total NPL balance,miningSiteExplorationProbability_0.25,0,167,344.15430681403984
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,167,0.763817188073939
Total consumption budget,miningSiteExplorationProbability_0.25,0,168,12.63903584529179
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,168,0.044171133037484905
Final good output,miningSiteExplorationProbability_0.25,0,168,346.57178784369273
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,168,0.3190622635976145
Final good capital productivity,miningSiteExplorationProbability_0.25,0,168,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,168,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,168,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,168,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,168,0.021552235049108956
Material price,miningSiteExplorationProbability_0.25,0,168,0.26289546757118815
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,168,0.3008487542097063
Total ore reserves,miningSiteExplorationProbability_0.25,0,168,13855.13059509909
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,168,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,168,50.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,168,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,168,46.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,168,2.4133096590275307
Total NPL balance,miningSiteExplorationProbability_0.25,0,168,383.98753447213943
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,168,0.7603388496012713
Total consumption budget,miningSiteExplorationProbability_0.25,0,169,9.723525096755482
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,169,0.038521077812885704
Final good output,miningSiteExplorationProbability_0.25,0,169,262.2718391108506
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,169,0.3318556491146746
Final good capital productivity,miningSiteExplorationProbability_0.25,0,169,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,169,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,169,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,169,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,169,0.021219915436009755
Material price,miningSiteExplorationProbability_0.25,0,169,0.3413650879264084
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,169,0.5120136400333989
Total ore reserves,miningSiteExplorationProbability_0.25,0,169,13931.648172772499
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,169,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,169,50.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,169,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,169,46.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,169,21.333942877612667
Total NPL balance,miningSiteExplorationProbability_0.25,0,169,385.60470286416523
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,169,0.7720241741429292
Total consumption budget,miningSiteExplorationProbability_0.25,0,170,21.284870985388448
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,170,0.04222785167122479
Final good output,miningSiteExplorationProbability_0.25,0,170,403.2253910944183
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,170,0.3499558408235396
Final good capital productivity,miningSiteExplorationProbability_0.25,0,170,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,170,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,170,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,170,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,170,0.02165775571844893
Material price,miningSiteExplorationProbability_0.25,0,170,0.27140958441971674
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,170,0.08893430829757676
Total ore reserves,miningSiteExplorationProbability_0.25,0,170,14094.53954415312
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,170,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,170,50.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,170,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,170,46.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,170,1.3465085207582626
Total NPL balance,miningSiteExplorationProbability_0.25,0,170,399.3137040513681
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,170,0.7766012735274876
Total consumption budget,miningSiteExplorationProbability_0.25,0,171,9.184772762622611
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,171,0.03595203198325112
Final good output,miningSiteExplorationProbability_0.25,0,171,275.49984336856784
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,171,0.3519773514983502
Final good capital productivity,miningSiteExplorationProbability_0.25,0,171,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,171,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,171,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,171,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,171,0.021212503639262
Material price,miningSiteExplorationProbability_0.25,0,171,0.40040189950153937
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,171,0.4795156171592891
Total ore reserves,miningSiteExplorationProbability_0.25,0,171,14069.8836280643
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,171,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,171,52.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,171,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,171,48.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,171,10.226772430977267
Total NPL balance,miningSiteExplorationProbability_0.25,0,171,418.9229274741861
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,171,0.7805552050861919
Total consumption budget,miningSiteExplorationProbability_0.25,0,172,14.335080866791996
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,172,0.03595058530135218
Final good output,miningSiteExplorationProbability_0.25,0,172,381.0542379747473
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,172,0.3606218501406652
Final good capital productivity,miningSiteExplorationProbability_0.25,0,172,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,172,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,172,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,172,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,172,0.022567808604567852
Material price,miningSiteExplorationProbability_0.25,0,172,0.33994198717841834
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,172,0.09824245761693515
Total ore reserves,miningSiteExplorationProbability_0.25,0,172,14047.361375248443
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,172,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,172,52.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,172,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,172,48.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,172,3.0203563737621955
Total NPL balance,miningSiteExplorationProbability_0.25,0,172,418.9229274741861
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,172,0.7859127511818169
Total consumption budget,miningSiteExplorationProbability_0.25,0,173,9.959654834330754
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,173,0.03491987279438006
Final good output,miningSiteExplorationProbability_0.25,0,173,270.257571730101
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,173,0.35230226646842433
Final good capital productivity,miningSiteExplorationProbability_0.25,0,173,2.669704845156589
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,173,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,173,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,173,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,173,0.02107053624422101
Material price,miningSiteExplorationProbability_0.25,0,173,0.290036012380211
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,173,0.13491580497217082
Total ore reserves,miningSiteExplorationProbability_0.25,0,173,14187.44942612153
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,173,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,173,52.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,173,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,173,48.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,173,6.205100677505721
Total NPL balance,miningSiteExplorationProbability_0.25,0,173,418.9229274741861
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,173,0.7875290473569563
Total consumption budget,miningSiteExplorationProbability_0.25,0,174,11.664061760326149
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,174,0.041987368157278424
Final good output,miningSiteExplorationProbability_0.25,0,174,299.9322317257044
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,174,0.33404299065849685
Final good capital productivity,miningSiteExplorationProbability_0.25,0,174,2.7849574849725816
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,174,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,174,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,174,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,174,0.021267098601336045
Material price,miningSiteExplorationProbability_0.25,0,174,0.1255051033317689
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,174,0.118706849291337
Total ore reserves,miningSiteExplorationProbability_0.25,0,174,14327.839096078736
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,174,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,174,53.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,174,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,174,49.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,174,1.0632365930134084
Total NPL balance,miningSiteExplorationProbability_0.25,0,174,427.1234430494015
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,174,0.7893089730762423
Total consumption budget,miningSiteExplorationProbability_0.25,0,175,8.153233467067428
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,175,0.045519360542616336
Final good output,miningSiteExplorationProbability_0.25,0,175,225.54104782792044
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,175,0.40039001519818374
Final good capital productivity,miningSiteExplorationProbability_0.25,0,175,2.7849574849725816
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,175,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,175,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,175,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,175,0.020828196805936994
Material price,miningSiteExplorationProbability_0.25,0,175,0.15580255187287753
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,175,0.16603681932869918
Total ore reserves,miningSiteExplorationProbability_0.25,0,175,14434.072459310442
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,175,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,175,54.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,175,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,175,50.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,175,6.77510275765256
Total NPL balance,miningSiteExplorationProbability_0.25,0,175,435.1070938146827
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,175,0.7906608890295683
Total consumption budget,miningSiteExplorationProbability_0.25,0,176,11.26891434183633
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,176,0.04624878308115975
Final good output,miningSiteExplorationProbability_0.25,0,176,305.8353064434842
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,176,0.3831670852177062
Final good capital productivity,miningSiteExplorationProbability_0.25,0,176,2.7849574849725816
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,176,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,176,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,176,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,176,0.023044561500568352
Material price,miningSiteExplorationProbability_0.25,0,176,0.16233233007362163
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,176,0.15331591514979723
Total ore reserves,miningSiteExplorationProbability_0.25,0,176,14551.472234812192
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,176,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,176,54.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,176,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,176,50.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,176,10.998355819126596
Total NPL balance,miningSiteExplorationProbability_0.25,0,176,435.5701617779186
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,176,0.7963083210805022
Total consumption budget,miningSiteExplorationProbability_0.25,0,177,14.051392364380366
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,177,0.04332308115592291
Final good output,miningSiteExplorationProbability_0.25,0,177,371.30714705244134
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,177,0.42566985953212866
Final good capital productivity,miningSiteExplorationProbability_0.25,0,177,2.7849574849725816
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,177,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,177,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,177,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,177,0.022332447352032957
Material price,miningSiteExplorationProbability_0.25,0,177,0.17472068055784198
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,177,0.31196074473815055
Total ore reserves,miningSiteExplorationProbability_0.25,0,177,14705.743694470944
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,177,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,177,54.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,177,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,177,50.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,177,8.742505956012339
Total NPL balance,miningSiteExplorationProbability_0.25,0,177,436.05936269131837
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,177,0.8013685847516666
Total consumption budget,miningSiteExplorationProbability_0.25,0,178,12.693185936008023
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,178,0.0379849875628514
Final good output,miningSiteExplorationProbability_0.25,0,178,374.3888401326405
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,178,0.4281814580234776
Final good capital productivity,miningSiteExplorationProbability_0.25,0,178,2.7849574849725816
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,178,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,178,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,178,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,178,0.021065013150640587
Material price,miningSiteExplorationProbability_0.25,0,178,0.41223066107817485
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,178,0.11615775178368082
Total ore reserves,miningSiteExplorationProbability_0.25,0,178,14848.867963833693
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,178,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,178,54.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,178,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,178,50.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,178,2.592850613982421
Total NPL balance,miningSiteExplorationProbability_0.25,0,178,436.06118562585857
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,178,0.8023497322531116
Total consumption budget,miningSiteExplorationProbability_0.25,0,179,8.720332322456752
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,179,0.03601011295128088
Final good output,miningSiteExplorationProbability_0.25,0,179,325.84538950861366
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,179,0.34431563647104874
Final good capital productivity,miningSiteExplorationProbability_0.25,0,179,2.7849574849725816
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,179,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,179,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,179,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,179,0.020727174871510542
Material price,miningSiteExplorationProbability_0.25,0,179,0.1355947504509189
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,179,0.03928736263158831
Total ore reserves,miningSiteExplorationProbability_0.25,0,179,14827.804747436785
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,179,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,179,56.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,179,5.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,179,51.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,179,1.6537300724954656
Total NPL balance,miningSiteExplorationProbability_0.25,0,179,450.30129426615156
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,179,0.8006293862139519
Total consumption budget,miningSiteExplorationProbability_0.25,0,180,7.733870841064281
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,180,0.03296899453800428
Final good output,miningSiteExplorationProbability_0.25,0,180,218.64159643002287
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,180,0.39058093221811274
Final good capital productivity,miningSiteExplorationProbability_0.25,0,180,2.7849574849725816
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,180,2.0334988269054493
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,180,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,180,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,180,0.02038561606639154
Material price,miningSiteExplorationProbability_0.25,0,180,0.08198489519437034
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,180,0.03056083593996729
Total ore reserves,miningSiteExplorationProbability_0.25,0,180,14793.883469940325
