Metric,Scenario,Simulation Number,Timestep Number,Value
Total consumption budget,miningSiteExplorationProbability_0.25,0,38,5.83530736979357
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,38,0.02963080552014878
Final good output,miningSiteExplorationProbability_0.25,0,38,224.0163371094389
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,38,0.22440061896637428
Final good capital productivity,miningSiteExplorationProbability_0.25,0,38,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,38,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,38,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,38,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,38,0.016913336912846112
Material price,miningSiteExplorationProbability_0.25,0,38,0.06605876781603097
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,38,0.05502799668384495
Total ore reserves,miningSiteExplorationProbability_0.25,0,38,13693.561657194694
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,38,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,38,6.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,38,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,38,2.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,38,2.4204258841526856
Total NPL balance,miningSiteExplorationProbability_0.25,0,38,32.16458851322644
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,38,0.20030007227628482
Total consumption budget,miningSiteExplorationProbability_0.25,0,39,6.584882132351111
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,39,0.030293663394005257
Final good output,miningSiteExplorationProbability_0.25,0,39,107.94159362292496
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,39,0.5155810388654974
Final good capital productivity,miningSiteExplorationProbability_0.25,0,39,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,39,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,39,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,39,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,39,0.02056640937344482
Material price,miningSiteExplorationProbability_0.25,0,39,0.06570274970095237
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,39,0.058555770845899156
Total ore reserves,miningSiteExplorationProbability_0.25,0,39,13653.43773572062
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,39,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,39,7.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,39,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,39,3.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,39,2.446452079896652
Total NPL balance,miningSiteExplorationProbability_0.25,0,39,33.14416886719156
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,39,0.1970653938046795
Total consumption budget,miningSiteExplorationProbability_0.25,0,40,6.537436161155171
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,40,0.043933194559539694
Final good output,miningSiteExplorationProbability_0.25,0,40,171.89442358609074
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,40,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,40,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,40,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,40,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,40,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,40,0.017749386737230612
Material price,miningSiteExplorationProbability_0.25,0,40,0.08794784709903194
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,40,0.06670081589865491
Total ore reserves,miningSiteExplorationProbability_0.25,0,40,13586.069809003193
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,40,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,40,7.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,40,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,40,3.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,40,4.339396582903725
Total NPL balance,miningSiteExplorationProbability_0.25,0,40,33.981280654483086
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,40,0.20243862717917344
Total consumption budget,miningSiteExplorationProbability_0.25,0,41,8.007231458014777
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,41,0.03191641774699971
Final good output,miningSiteExplorationProbability_0.25,0,41,88.62550548770253
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,41,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,41,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,41,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,41,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,41,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,41,0.01527428129553257
Material price,miningSiteExplorationProbability_0.25,0,41,0.0666151112294224
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,41,0.04969274490456121
Total ore reserves,miningSiteExplorationProbability_0.25,0,41,13579.233540816165
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,41,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,41,7.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,41,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,41,3.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,41,0.35334638740118524
Total NPL balance,miningSiteExplorationProbability_0.25,0,41,34.63141047876804
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,41,0.202143725517404
Total consumption budget,miningSiteExplorationProbability_0.25,0,42,5.364659460442934
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,42,0.033651906311372805
Final good output,miningSiteExplorationProbability_0.25,0,42,77.38920418194034
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,42,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,42,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,42,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,42,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,42,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,42,0.01690412482451839
Material price,miningSiteExplorationProbability_0.25,0,42,0.0618857300642383
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,42,0.05553192383449262
Total ore reserves,miningSiteExplorationProbability_0.25,0,42,13556.635528536352
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,42,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,42,7.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,42,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,42,3.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,42,1.19762414262193
Total NPL balance,miningSiteExplorationProbability_0.25,0,42,35.94838742291323
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,42,0.20603438737632734
Total consumption budget,miningSiteExplorationProbability_0.25,0,43,6.138091456089574
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,43,0.042529310903477086
Final good output,miningSiteExplorationProbability_0.25,0,43,130.2234066552073
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,43,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,43,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,43,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,43,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,43,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,43,0.0161698240331436
Material price,miningSiteExplorationProbability_0.25,0,43,0.08640741835341009
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,43,0.08436735290873382
Total ore reserves,miningSiteExplorationProbability_0.25,0,43,13481.886578607884
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,43,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,43,7.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,43,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,43,3.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,43,5.532888434930444
Total NPL balance,miningSiteExplorationProbability_0.25,0,43,36.78830896299492
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,43,0.21308362788083313
Total consumption budget,miningSiteExplorationProbability_0.25,0,44,9.332755585459457
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,44,0.03026640533017613
Final good output,miningSiteExplorationProbability_0.25,0,44,152.8964059725045
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,44,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,44,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,44,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,44,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,44,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,44,0.015736729692514582
Material price,miningSiteExplorationProbability_0.25,0,44,0.09987700338189143
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,44,0.13356227440110538
Total ore reserves,miningSiteExplorationProbability_0.25,0,44,13461.540861046453
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,44,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,44,8.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,44,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,44,4.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,44,2.3189480285258566
Total NPL balance,miningSiteExplorationProbability_0.25,0,44,39.54827015675673
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,44,0.20458305576180233
Total consumption budget,miningSiteExplorationProbability_0.25,0,45,7.749341187272117
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,45,0.029734805065613032
Final good output,miningSiteExplorationProbability_0.25,0,45,178.60311259515962
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,45,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,45,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,45,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,45,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,45,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,45,0.015342826661997702
Material price,miningSiteExplorationProbability_0.25,0,45,0.08656981095931622
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,45,0.11067673415286391
Total ore reserves,miningSiteExplorationProbability_0.25,0,45,13413.551651674718
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,45,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,45,9.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,45,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,45,5.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,45,5.499187275159358
Total NPL balance,miningSiteExplorationProbability_0.25,0,45,45.23652579911561
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,45,0.20968897839051245
Total consumption budget,miningSiteExplorationProbability_0.25,0,46,10.131852735261138
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,46,0.03158892878706866
Final good output,miningSiteExplorationProbability_0.25,0,46,178.60311259515962
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,46,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,46,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,46,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,46,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,46,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,46,0.015342826661997697
Material price,miningSiteExplorationProbability_0.25,0,46,0.11939754185186174
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,46,0.05387583681718968
Total ore reserves,miningSiteExplorationProbability_0.25,0,46,13400.019290979586
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,46,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,46,11.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,46,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,46,7.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,46,1.5154322640943672
Total NPL balance,miningSiteExplorationProbability_0.25,0,46,50.11777233988589
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,46,0.2118680430772316
Total consumption budget,miningSiteExplorationProbability_0.25,0,47,7.839045483593144
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,47,0.025754770722566205
Final good output,miningSiteExplorationProbability_0.25,0,47,214.5084285220259
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,47,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,47,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,47,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,47,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,47,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,47,0.015439771439892648
Material price,miningSiteExplorationProbability_0.25,0,47,0.12724737201926828
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,47,0.05743537617254192
Total ore reserves,miningSiteExplorationProbability_0.25,0,47,13370.524714890127
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,47,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,47,11.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,47,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,47,7.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,47,2.628567930930233
Total NPL balance,miningSiteExplorationProbability_0.25,0,47,50.411209022485025
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,47,0.2192844992992436
Total consumption budget,miningSiteExplorationProbability_0.25,0,48,8.469695006020867
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,48,0.026729385252632964
Final good output,miningSiteExplorationProbability_0.25,0,48,214.5084285220259
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,48,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,48,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,48,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,48,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,48,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,48,0.015439771439892648
Material price,miningSiteExplorationProbability_0.25,0,48,0.07475934552125783
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,48,0.06183082013371976
Total ore reserves,miningSiteExplorationProbability_0.25,0,48,13349.554242763568
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,48,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,48,11.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,48,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,48,7.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,48,1.2801879481879763
Total NPL balance,miningSiteExplorationProbability_0.25,0,48,50.81283759565175
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,48,0.2196404752811046
Total consumption budget,miningSiteExplorationProbability_0.25,0,49,7.7764537845111645
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,49,0.02969807246010513
Final good output,miningSiteExplorationProbability_0.25,0,49,233.12490287295677
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,49,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,49,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,49,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,49,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,49,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,49,0.015516277187165738
Material price,miningSiteExplorationProbability_0.25,0,49,0.11081320098483624
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,49,0.07816710791188411
Total ore reserves,miningSiteExplorationProbability_0.25,0,49,13300.160273474716
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,49,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,49,11.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,49,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,49,7.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,49,3.4363002059683487
Total NPL balance,miningSiteExplorationProbability_0.25,0,49,50.81283759565175
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,49,0.22205971789787196
Total consumption budget,miningSiteExplorationProbability_0.25,0,50,9.345452980599262
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,50,0.030006674900588684
Final good output,miningSiteExplorationProbability_0.25,0,50,233.1249028729568
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,50,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,50,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,50,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,50,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,50,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,50,0.015516277187165734
Material price,miningSiteExplorationProbability_0.25,0,50,0.08562493246351059
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,50,0.09183547514067264
Total ore reserves,miningSiteExplorationProbability_0.25,0,50,3036.2225782575374
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,50,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,50,12.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,50,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,50,8.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,50,3.220618953175028
Total NPL balance,miningSiteExplorationProbability_0.25,0,50,53.456651795909096
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,50,0.22431743723965408
Total consumption budget,miningSiteExplorationProbability_0.25,0,51,9.206598138422738
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,51,0.02640395162501427
Final good output,miningSiteExplorationProbability_0.25,0,51,233.1249028729568
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,51,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,51,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,51,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,51,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,51,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,51,0.015516277187165738
Material price,miningSiteExplorationProbability_0.25,0,51,0.10874507896692835
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,51,
Total ore reserves,miningSiteExplorationProbability_0.25,0,51,3036.2225782575374
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,51,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,51,12.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,51,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,51,8.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,51,0.013527761981330261
Total NPL balance,miningSiteExplorationProbability_0.25,0,51,55.50939373428758
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,51,0.23024744281319848
Total consumption budget,miningSiteExplorationProbability_0.25,0,52,7.321404684301613
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,52,0.0319349864599284
Final good output,miningSiteExplorationProbability_0.25,0,52,233.12490287295674
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,52,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,52,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,52,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,52,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,52,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,52,0.015516277187165736
Material price,miningSiteExplorationProbability_0.25,0,52,0.11549102237959438
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,52,0.07414497966539835
Total ore reserves,miningSiteExplorationProbability_0.25,0,52,2989.933026467489
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,52,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,52,12.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,52,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,52,8.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,52,3.025339456325549
Total NPL balance,miningSiteExplorationProbability_0.25,0,52,55.868910584527235
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,52,0.2472178005895632
Total consumption budget,miningSiteExplorationProbability_0.25,0,53,8.98287852801906
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,53,0.031155679876137682
Final good output,miningSiteExplorationProbability_0.25,0,53,233.1249028729568
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,53,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,53,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,53,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,53,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,53,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,53,0.015516277187165741
Material price,miningSiteExplorationProbability_0.25,0,53,0.09494533922108554
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,53,0.16242435409995526
Total ore reserves,miningSiteExplorationProbability_0.25,0,53,2926.1901010010865
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,53,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,53,12.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,53,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,53,8.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,53,7.472027115144195
Total NPL balance,miningSiteExplorationProbability_0.25,0,53,56.25445373836636
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,53,0.26491190381588636
Total consumption budget,miningSiteExplorationProbability_0.25,0,54,12.196188580273715
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,54,0.029722711406176543
Final good output,miningSiteExplorationProbability_0.25,0,54,233.12490287295677
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,54,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,54,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,54,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,54,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,54,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,54,0.015516277187165738
Material price,miningSiteExplorationProbability_0.25,0,54,0.13502431145800717
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,54,0.12591529975598256
Total ore reserves,miningSiteExplorationProbability_0.25,0,54,2893.117533420755
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,54,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,54,13.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,54,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,54,9.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,54,3.882836799742591
Total NPL balance,miningSiteExplorationProbability_0.25,0,54,60.59086145046403
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,54,0.2761888973394314
Total consumption budget,miningSiteExplorationProbability_0.25,0,55,10.593207726751434
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,55,0.03421850958896631
Final good output,miningSiteExplorationProbability_0.25,0,55,199.01592645098398
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,55,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,55,2.04653082330435
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,55,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,55,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,55,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,55,0.016943181967040425
Material price,miningSiteExplorationProbability_0.25,0,55,0.1404933103500498
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,55,0.2495934695985741
Total ore reserves,miningSiteExplorationProbability_0.25,0,55,12996.325363950693
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,55,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,55,14.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,55,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,55,10.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,55,22.186940627136313
Total NPL balance,miningSiteExplorationProbability_0.25,0,55,65.15359111855224
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,55,0.3048934824050261
Total consumption budget,miningSiteExplorationProbability_0.25,0,56,22.07210921531062
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,56,0.037710305763643454
Final good output,miningSiteExplorationProbability_0.25,0,56,276.1640468832239
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,56,1.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,56,2.1278525245630266
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,56,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,56,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,56,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,56,0.0158416298978527
Material price,miningSiteExplorationProbability_0.25,0,56,0.16754255843158972
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,56,0.1923540634545026
Total ore reserves,miningSiteExplorationProbability_0.25,0,56,12978.597601351206
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,56,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,56,14.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,56,4.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,56,10.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,56,3.257707293314105
Total NPL balance,miningSiteExplorationProbability_0.25,0,56,66.05986833451097
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,56,0.3084001219367308
Total consumption budget,miningSiteExplorationProbability_0.25,0,57,11.484436242989192
